timestamp,trip_count,regime
2023-01-01T00:00:00,5336,weekend
2023-01-01T01:00:00,5752,weekend
2023-01-01T02:00:00,5097,weekend
2023-01-01T03:00:00,3952,weekend
2023-01-01T04:00:00,2501,weekend
2023-01-01T05:00:00,1097,weekend
2023-01-01T06:00:00,908,weekend
2023-01-01T07:00:00,1021,weekend
2023-01-01T08:00:00,1147,weekend
2023-01-01T09:00:00,1650,weekend
2023-01-01T10:00:00,2698,weekend
2023-01-01T11:00:00,3354,weekend
2023-01-01T12:00:00,3828,weekend
2023-01-01T13:00:00,3998,weekend
2023-01-01T14:00:00,4252,weekend
2023-01-01T15:00:00,4326,weekend
2023-01-01T16:00:00,4253,weekend
2023-01-01T17:00:00,4099,weekend
2023-01-01T18:00:00,3720,weekend
2023-01-01T19:00:00,3442,weekend
2023-01-01T20:00:00,2901,weekend
2023-01-01T21:00:00,2778,weekend
2023-01-01T22:00:00,2607,weekend
2023-01-01T23:00:00,2035,weekend
2023-01-02T00:00:00,1280,night
2023-01-02T01:00:00,755,night
2023-01-02T02:00:00,433,night
2023-01-02T03:00:00,379,night
2023-01-02T04:00:00,371,night
2023-01-02T05:00:00,394,night
2023-01-02T06:00:00,799,transition
2023-01-02T07:00:00,1176,morning_rush
2023-01-02T08:00:00,1540,morning_rush
2023-01-02T09:00:00,2325,morning_rush
2023-01-02T10:00:00,3134,midday
2023-01-02T11:00:00,3671,midday
2023-01-02T12:00:00,4292,midday
2023-01-02T13:00:00,4816,midday
2023-01-02T14:00:00,5195,midday
2023-01-02T15:00:00,5286,midday
2023-01-02T16:00:00,5137,midday
2023-01-02T17:00:00,5075,evening_rush
2023-01-02T18:00:00,4348,evening_rush
2023-01-02T19:00:00,3915,evening_rush
2023-01-02T20:00:00,3607,transition
2023-01-02T21:00:00,3268,transition
2023-01-02T22:00:00,2763,transition
2023-01-02T23:00:00,1818,transition
2023-01-03T00:00:00,1322,night
2023-01-03T01:00:00,751,night
2023-01-03T02:00:00,392,night
2023-01-03T03:00:00,288,night
2023-01-03T04:00:00,255,night
2023-01-03T05:00:00,656,night
2023-01-03T06:00:00,1868,transition
2023-01-03T07:00:00,3342,morning_rush
2023-01-03T08:00:00,4431,morning_rush
2023-01-03T09:00:00,4545,morning_rush
2023-01-03T10:00:00,5332,midday
2023-01-03T11:00:00,5422,midday
2023-01-03T12:00:00,5145,midday
2023-01-03T13:00:00,5302,midday
2023-01-03T14:00:00,5628,midday
2023-01-03T15:00:00,5760,midday
2023-01-03T16:00:00,5677,midday
2023-01-03T17:00:00,6016,evening_rush
2023-01-03T18:00:00,5908,evening_rush
2023-01-03T19:00:00,5037,evening_rush
2023-01-03T20:00:00,3848,transition
2023-01-03T21:00:00,3673,transition
2023-01-03T22:00:00,2878,transition
2023-01-03T23:00:00,2307,transition
2023-01-04T00:00:00,1558,night
2023-01-04T01:00:00,670,night
2023-01-04T02:00:00,382,night
2023-01-04T03:00:00,242,night
2023-01-04T04:00:00,264,night
2023-01-04T05:00:00,610,night
2023-01-04T06:00:00,1602,transition
2023-01-04T07:00:00,3398,morning_rush
2023-01-04T08:00:00,4387,morning_rush
2023-01-04T09:00:00,4727,morning_rush
2023-01-04T10:00:00,4764,midday
2023-01-04T11:00:00,4836,midday
2023-01-04T12:00:00,5222,midday
2023-01-04T13:00:00,5514,midday
2023-01-04T14:00:00,6047,midday
2023-01-04T15:00:00,6379,midday
2023-01-04T16:00:00,6996,midday
2023-01-04T17:00:00,6968,evening_rush
2023-01-04T18:00:00,8130,evening_rush
2023-01-04T19:00:00,6744,evening_rush
2023-01-04T20:00:00,4652,transition
2023-01-04T21:00:00,4390,transition
2023-01-04T22:00:00,3769,transition
2023-01-04T23:00:00,2841,transition
2023-01-05T00:00:00,1736,night
2023-01-05T01:00:00,800,night
2023-01-05T02:00:00,490,night
2023-01-05T03:00:00,318,night
2023-01-05T04:00:00,314,night
2023-01-05T05:00:00,575,night
2023-01-05T06:00:00,1697,transition
2023-01-05T07:00:00,3553,morning_rush
2023-01-05T08:00:00,4567,morning_rush
2023-01-05T09:00:00,5087,morning_rush
2023-01-05T10:00:00,5021,midday
2023-01-05T11:00:00,5234,midday
2023-01-05T12:00:00,5628,midday
2023-01-05T13:00:00,5988,midday
2023-01-05T14:00:00,6449,midday
2023-01-05T15:00:00,6694,midday
2023-01-05T16:00:00,6438,midday
2023-01-05T17:00:00,7303,evening_rush
2023-01-05T18:00:00,7668,evening_rush
2023-01-05T19:00:00,6320,evening_rush
2023-01-05T20:00:00,5556,transition
2023-01-05T21:00:00,5447,transition
2023-01-05T22:00:00,4602,transition
2023-01-05T23:00:00,3578,transition
2023-01-06T00:00:00,2187,night
2023-01-06T01:00:00,1128,night
2023-01-06T02:00:00,564,night
2023-01-06T03:00:00,347,night
2023-01-06T04:00:00,321,night
2023-01-06T05:00:00,642,night
2023-01-06T06:00:00,1472,transition
2023-01-06T07:00:00,3195,morning_rush
2023-01-06T08:00:00,4109,morning_rush
2023-01-06T09:00:00,4526,morning_rush
2023-01-06T10:00:00,4809,midday
2023-01-06T11:00:00,4978,midday
2023-01-06T12:00:00,5191,midday
2023-01-06T13:00:00,5592,midday
2023-01-06T14:00:00,6663,midday
2023-01-06T15:00:00,6499,midday
2023-01-06T16:00:00,6318,midday
2023-01-06T17:00:00,7178,evening_rush
2023-01-06T18:00:00,7240,evening_rush
2023-01-06T19:00:00,6955,evening_rush
2023-01-06T20:00:00,5519,transition
2023-01-06T21:00:00,5744,transition
2023-01-06T22:00:00,5947,transition
2023-01-06T23:00:00,5426,transition
2023-01-07T00:00:00,4719,weekend
2023-01-07T01:00:00,3900,weekend
2023-01-07T02:00:00,2773,weekend
2023-01-07T03:00:00,1685,weekend
2023-01-07T04:00:00,827,weekend
2023-01-07T05:00:00,497,weekend
2023-01-07T06:00:00,814,weekend
2023-01-07T07:00:00,1436,weekend
2023-01-07T08:00:00,2065,weekend
2023-01-07T09:00:00,3165,weekend
2023-01-07T10:00:00,4131,weekend
2023-01-07T11:00:00,4923,weekend
2023-01-07T12:00:00,5632,weekend
2023-01-07T13:00:00,6102,weekend
2023-01-07T14:00:00,6248,weekend
2023-01-07T15:00:00,6391,weekend
2023-01-07T16:00:00,6493,weekend
2023-01-07T17:00:00,6580,weekend
2023-01-07T18:00:00,6610,weekend
2023-01-07T19:00:00,6702,weekend
2023-01-07T20:00:00,5662,weekend
2023-01-07T21:00:00,5739,weekend
2023-01-07T22:00:00,6339,weekend
2023-01-07T23:00:00,5603,weekend
2023-01-08T00:00:00,5231,weekend
2023-01-08T01:00:00,4307,weekend
2023-01-08T02:00:00,3230,weekend
2023-01-08T03:00:00,1971,weekend
2023-01-08T04:00:00,1025,weekend
2023-01-08T05:00:00,490,weekend
2023-01-08T06:00:00,758,weekend
2023-01-08T07:00:00,1145,weekend
2023-01-08T08:00:00,1703,weekend
2023-01-08T09:00:00,2569,weekend
2023-01-08T10:00:00,3905,weekend
2023-01-08T11:00:00,4459,weekend
2023-01-08T12:00:00,5287,weekend
2023-01-08T13:00:00,5487,weekend
2023-01-08T14:00:00,5725,weekend
2023-01-08T15:00:00,5539,weekend
2023-01-08T16:00:00,5815,weekend
2023-01-08T17:00:00,5360,weekend
2023-01-08T18:00:00,4821,weekend
2023-01-08T19:00:00,4252,weekend
2023-01-08T20:00:00,3681,weekend
2023-01-08T21:00:00,3610,weekend
2023-01-08T22:00:00,2595,weekend
2023-01-08T23:00:00,2091,weekend
2023-01-09T00:00:00,1267,night
2023-01-09T01:00:00,482,night
2023-01-09T02:00:00,295,night
2023-01-09T03:00:00,241,night
2023-01-09T04:00:00,267,night
2023-01-09T05:00:00,581,night
2023-01-09T06:00:00,1730,transition
2023-01-09T07:00:00,3480,morning_rush
2023-01-09T08:00:00,4488,morning_rush
2023-01-09T09:00:00,4550,morning_rush
2023-01-09T10:00:00,4422,midday
2023-01-09T11:00:00,4622,midday
2023-01-09T12:00:00,4930,midday
2023-01-09T13:00:00,4763,midday
2023-01-09T14:00:00,5516,midday
2023-01-09T15:00:00,5894,midday
2023-01-09T16:00:00,5710,midday
2023-01-09T17:00:00,6499,evening_rush
2023-01-09T18:00:00,6334,evening_rush
2023-01-09T19:00:00,5478,evening_rush
2023-01-09T20:00:00,4513,transition
2023-01-09T21:00:00,4024,transition
2023-01-09T22:00:00,3240,transition
2023-01-09T23:00:00,2023,transition
2023-01-10T00:00:00,1045,night
2023-01-10T01:00:00,496,night
2023-01-10T02:00:00,261,night
2023-01-10T03:00:00,193,night
2023-01-10T04:00:00,226,night
2023-01-10T05:00:00,578,night
2023-01-10T06:00:00,1760,transition
2023-01-10T07:00:00,3745,morning_rush
2023-01-10T08:00:00,4855,morning_rush
2023-01-10T09:00:00,5173,morning_rush
2023-01-10T10:00:00,5146,midday
2023-01-10T11:00:00,5194,midday
2023-01-10T12:00:00,5609,midday
2023-01-10T13:00:00,5781,midday
2023-01-10T14:00:00,6517,midday
2023-01-10T15:00:00,6642,midday
2023-01-10T16:00:00,6294,midday
2023-01-10T17:00:00,7175,evening_rush
2023-01-10T18:00:00,7604,evening_rush
2023-01-10T19:00:00,6771,evening_rush
2023-01-10T20:00:00,5943,transition
2023-01-10T21:00:00,5763,transition
2023-01-10T22:00:00,4441,transition
2023-01-10T23:00:00,2704,transition
2023-01-11T00:00:00,1496,night
2023-01-11T01:00:00,726,night
2023-01-11T02:00:00,328,night
2023-01-11T03:00:00,240,night
2023-01-11T04:00:00,276,night
2023-01-11T05:00:00,596,night
2023-01-11T06:00:00,1764,transition
2023-01-11T07:00:00,3745,morning_rush
2023-01-11T08:00:00,5099,morning_rush
2023-01-11T09:00:00,5052,morning_rush
2023-01-11T10:00:00,5205,midday
2023-01-11T11:00:00,5372,midday
2023-01-11T12:00:00,5896,midday
2023-01-11T13:00:00,6011,midday
2023-01-11T14:00:00,6483,midday
2023-01-11T15:00:00,6862,midday
2023-01-11T16:00:00,6840,midday
2023-01-11T17:00:00,7697,evening_rush
2023-01-11T18:00:00,8220,evening_rush
2023-01-11T19:00:00,7063,evening_rush
2023-01-11T20:00:00,6251,transition
2023-01-11T21:00:00,6193,transition
2023-01-11T22:00:00,5305,transition
2023-01-11T23:00:00,3398,transition
2023-01-12T00:00:00,1848,night
2023-01-12T01:00:00,911,night
2023-01-12T02:00:00,583,night
2023-01-12T03:00:00,332,night
2023-01-12T04:00:00,345,night
2023-01-12T05:00:00,641,night
2023-01-12T06:00:00,1953,transition
2023-01-12T07:00:00,4214,morning_rush
2023-01-12T08:00:00,5519,morning_rush
2023-01-12T09:00:00,5333,morning_rush
2023-01-12T10:00:00,5203,midday
2023-01-12T11:00:00,5397,midday
2023-01-12T12:00:00,5862,midday
2023-01-12T13:00:00,6044,midday
2023-01-12T14:00:00,6702,midday
2023-01-12T15:00:00,6858,midday
2023-01-12T16:00:00,6689,midday
2023-01-12T17:00:00,7996,evening_rush
2023-01-12T18:00:00,9506,evening_rush
2023-01-12T19:00:00,6984,evening_rush
2023-01-12T20:00:00,7002,transition
2023-01-12T21:00:00,6063,transition
2023-01-12T22:00:00,5374,transition
2023-01-12T23:00:00,4027,transition
2023-01-13T00:00:00,2918,night
2023-01-13T01:00:00,1589,night
2023-01-13T02:00:00,825,night
2023-01-13T03:00:00,443,night
2023-01-13T04:00:00,424,night
2023-01-13T05:00:00,667,night
2023-01-13T06:00:00,1716,transition
2023-01-13T07:00:00,3255,morning_rush
2023-01-13T08:00:00,4100,morning_rush
2023-01-13T09:00:00,4560,morning_rush
2023-01-13T10:00:00,5058,midday
2023-01-13T11:00:00,5188,midday
2023-01-13T12:00:00,5602,midday
2023-01-13T13:00:00,6067,midday
2023-01-13T14:00:00,6922,midday
2023-01-13T15:00:00,6952,midday
2023-01-13T16:00:00,6827,midday
2023-01-13T17:00:00,7761,evening_rush
2023-01-13T18:00:00,7859,evening_rush
2023-01-13T19:00:00,7366,evening_rush
2023-01-13T20:00:00,6016,transition
2023-01-13T21:00:00,5908,transition
2023-01-13T22:00:00,6600,transition
2023-01-13T23:00:00,6096,transition
2023-01-14T00:00:00,5228,weekend
2023-01-14T01:00:00,4300,weekend
2023-01-14T02:00:00,3188,weekend
2023-01-14T03:00:00,1979,weekend
2023-01-14T04:00:00,975,weekend
2023-01-14T05:00:00,448,weekend
2023-01-14T06:00:00,740,weekend
2023-01-14T07:00:00,1390,weekend
2023-01-14T08:00:00,2212,weekend
2023-01-14T09:00:00,3336,weekend
2023-01-14T10:00:00,4533,weekend
2023-01-14T11:00:00,5452,weekend
2023-01-14T12:00:00,6210,weekend
2023-01-14T13:00:00,6516,weekend
2023-01-14T14:00:00,6313,weekend
2023-01-14T15:00:00,6978,weekend
2023-01-14T16:00:00,7249,weekend
2023-01-14T17:00:00,7262,weekend
2023-01-14T18:00:00,7251,weekend
2023-01-14T19:00:00,7103,weekend
2023-01-14T20:00:00,5898,weekend
2023-01-14T21:00:00,5884,weekend
2023-01-14T22:00:00,6177,weekend
2023-01-14T23:00:00,6328,weekend
2023-01-15T00:00:00,5378,weekend
2023-01-15T01:00:00,4430,weekend
2023-01-15T02:00:00,3212,weekend
2023-01-15T03:00:00,2092,weekend
2023-01-15T04:00:00,1065,weekend
2023-01-15T05:00:00,382,weekend
2023-01-15T06:00:00,682,weekend
2023-01-15T07:00:00,1215,weekend
2023-01-15T08:00:00,1822,weekend
2023-01-15T09:00:00,2915,weekend
2023-01-15T10:00:00,4008,weekend
2023-01-15T11:00:00,5076,weekend
2023-01-15T12:00:00,5657,weekend
2023-01-15T13:00:00,5719,weekend
2023-01-15T14:00:00,5896,weekend
2023-01-15T15:00:00,6056,weekend
2023-01-15T16:00:00,6228,weekend
2023-01-15T17:00:00,6053,weekend
2023-01-15T18:00:00,5908,weekend
2023-01-15T19:00:00,5216,weekend
2023-01-15T20:00:00,4980,weekend
2023-01-15T21:00:00,4500,weekend
2023-01-15T22:00:00,4298,weekend
2023-01-15T23:00:00,4056,weekend
2023-01-16T00:00:00,2410,night
2023-01-16T01:00:00,1339,night
2023-01-16T02:00:00,769,night
2023-01-16T03:00:00,524,night
2023-01-16T04:00:00,430,night
2023-01-16T05:00:00,459,night
2023-01-16T06:00:00,1006,transition
2023-01-16T07:00:00,1605,morning_rush
2023-01-16T08:00:00,2521,morning_rush
2023-01-16T09:00:00,3281,morning_rush
2023-01-16T10:00:00,3994,midday
2023-01-16T11:00:00,4592,midday
2023-01-16T12:00:00,5038,midday
2023-01-16T13:00:00,5292,midday
2023-01-16T14:00:00,5571,midday
2023-01-16T15:00:00,5852,midday
2023-01-16T16:00:00,5899,midday
2023-01-16T17:00:00,5916,evening_rush
2023-01-16T18:00:00,5486,evening_rush
2023-01-16T19:00:00,4606,evening_rush
2023-01-16T20:00:00,4049,transition
2023-01-16T21:00:00,3859,transition
2023-01-16T22:00:00,3277,transition
2023-01-16T23:00:00,2345,transition
2023-01-17T00:00:00,1208,night
2023-01-17T01:00:00,550,night
2023-01-17T02:00:00,256,night
2023-01-17T03:00:00,209,night
2023-01-17T04:00:00,255,night
2023-01-17T05:00:00,651,night
2023-01-17T06:00:00,1906,transition
2023-01-17T07:00:00,4044,morning_rush
2023-01-17T08:00:00,5532,morning_rush
2023-01-17T09:00:00,5599,morning_rush
2023-01-17T10:00:00,5316,midday
2023-01-17T11:00:00,5543,midday
2023-01-17T12:00:00,5902,midday
2023-01-17T13:00:00,6128,midday
2023-01-17T14:00:00,6302,midday
2023-01-17T15:00:00,6812,midday
2023-01-17T16:00:00,6529,midday
2023-01-17T17:00:00,7028,evening_rush
2023-01-17T18:00:00,7302,evening_rush
2023-01-17T19:00:00,6204,evening_rush
2023-01-17T20:00:00,5433,transition
2023-01-17T21:00:00,5454,transition
2023-01-17T22:00:00,4237,transition
2023-01-17T23:00:00,2652,transition
2023-01-18T00:00:00,1292,night
2023-01-18T01:00:00,579,night
2023-01-18T02:00:00,324,night
2023-01-18T03:00:00,230,night
2023-01-18T04:00:00,273,night
2023-01-18T05:00:00,662,night
2023-01-18T06:00:00,1814,transition
2023-01-18T07:00:00,3845,morning_rush
2023-01-18T08:00:00,5294,morning_rush
2023-01-18T09:00:00,5226,morning_rush
2023-01-18T10:00:00,5312,midday
2023-01-18T11:00:00,5172,midday
2023-01-18T12:00:00,5744,midday
2023-01-18T13:00:00,5936,midday
2023-01-18T14:00:00,6476,midday
2023-01-18T15:00:00,6696,midday
2023-01-18T16:00:00,6610,midday
2023-01-18T17:00:00,7429,evening_rush
2023-01-18T18:00:00,8033,evening_rush
2023-01-18T19:00:00,7196,evening_rush
2023-01-18T20:00:00,6497,transition
2023-01-18T21:00:00,6503,transition
2023-01-18T22:00:00,5676,transition
2023-01-18T23:00:00,3333,transition
2023-01-19T00:00:00,1811,night
2023-01-19T01:00:00,827,night
2023-01-19T02:00:00,512,night
2023-01-19T03:00:00,355,night
2023-01-19T04:00:00,324,night
2023-01-19T05:00:00,606,night
2023-01-19T06:00:00,1841,transition
2023-01-19T07:00:00,3927,morning_rush
2023-01-19T08:00:00,5470,morning_rush
2023-01-19T09:00:00,5809,morning_rush
2023-01-19T10:00:00,5548,midday
2023-01-19T11:00:00,5606,midday
2023-01-19T12:00:00,6088,midday
2023-01-19T13:00:00,6176,midday
2023-01-19T14:00:00,7073,midday
2023-01-19T15:00:00,7573,midday
2023-01-19T16:00:00,7168,midday
2023-01-19T17:00:00,7936,evening_rush
2023-01-19T18:00:00,8592,evening_rush
2023-01-19T19:00:00,7628,evening_rush
2023-01-19T20:00:00,6833,transition
2023-01-19T21:00:00,6848,transition
2023-01-19T22:00:00,5963,transition
2023-01-19T23:00:00,4089,transition
2023-01-20T00:00:00,2578,night
2023-01-20T01:00:00,1352,night
2023-01-20T02:00:00,716,night
2023-01-20T03:00:00,433,night
2023-01-20T04:00:00,403,night
2023-01-20T05:00:00,651,night
2023-01-20T06:00:00,1517,transition
2023-01-20T07:00:00,3380,morning_rush
2023-01-20T08:00:00,4348,morning_rush
2023-01-20T09:00:00,4621,morning_rush
2023-01-20T10:00:00,4811,midday
2023-01-20T11:00:00,5215,midday
2023-01-20T12:00:00,5886,midday
2023-01-20T13:00:00,6375,midday
2023-01-20T14:00:00,6550,midday
2023-01-20T15:00:00,6762,midday
2023-01-20T16:00:00,6732,midday
2023-01-20T17:00:00,7335,evening_rush
2023-01-20T18:00:00,7572,evening_rush
2023-01-20T19:00:00,7202,evening_rush
2023-01-20T20:00:00,5988,transition
2023-01-20T21:00:00,6072,transition
2023-01-20T22:00:00,6676,transition
2023-01-20T23:00:00,6269,transition
2023-01-21T00:00:00,5444,weekend
2023-01-21T01:00:00,4538,weekend
2023-01-21T02:00:00,3308,weekend
2023-01-21T03:00:00,2092,weekend
2023-01-21T04:00:00,1008,weekend
2023-01-21T05:00:00,496,weekend
2023-01-21T06:00:00,766,weekend
2023-01-21T07:00:00,1239,weekend
2023-01-21T08:00:00,1996,weekend
2023-01-21T09:00:00,3204,weekend
2023-01-21T10:00:00,4363,weekend
2023-01-21T11:00:00,5155,weekend
2023-01-21T12:00:00,6209,weekend
2023-01-21T13:00:00,6385,weekend
2023-01-21T14:00:00,6460,weekend
2023-01-21T15:00:00,6567,weekend
2023-01-21T16:00:00,6785,weekend
2023-01-21T17:00:00,6828,weekend
2023-01-21T18:00:00,7170,weekend
2023-01-21T19:00:00,7263,weekend
2023-01-21T20:00:00,5657,weekend
2023-01-21T21:00:00,5649,weekend
2023-01-21T22:00:00,6403,weekend
2023-01-21T23:00:00,7014,weekend
2023-01-22T00:00:00,5755,weekend
2023-01-22T01:00:00,4924,weekend
2023-01-22T02:00:00,3788,weekend
2023-01-22T03:00:00,2401,weekend
2023-01-22T04:00:00,1254,weekend
2023-01-22T05:00:00,438,weekend
2023-01-22T06:00:00,723,weekend
2023-01-22T07:00:00,1139,weekend
2023-01-22T08:00:00,1539,weekend
2023-01-22T09:00:00,2611,weekend
2023-01-22T10:00:00,3957,weekend
2023-01-22T11:00:00,4481,weekend
2023-01-22T12:00:00,5343,weekend
2023-01-22T13:00:00,5696,weekend
2023-01-22T14:00:00,6082,weekend
2023-01-22T15:00:00,5733,weekend
2023-01-22T16:00:00,6100,weekend
2023-01-22T17:00:00,5719,weekend
2023-01-22T18:00:00,5470,weekend
2023-01-22T19:00:00,4619,weekend
2023-01-22T20:00:00,3712,weekend
2023-01-22T21:00:00,3578,weekend
2023-01-22T22:00:00,2745,weekend
2023-01-22T23:00:00,1844,weekend
2023-01-23T00:00:00,1089,night
2023-01-23T01:00:00,601,night
2023-01-23T02:00:00,234,night
2023-01-23T03:00:00,194,night
2023-01-23T04:00:00,243,night
2023-01-23T05:00:00,617,night
2023-01-23T06:00:00,1809,transition
2023-01-23T07:00:00,3593,morning_rush
2023-01-23T08:00:00,4793,morning_rush
2023-01-23T09:00:00,4768,morning_rush
2023-01-23T10:00:00,4884,midday
2023-01-23T11:00:00,4832,midday
2023-01-23T12:00:00,5048,midday
2023-01-23T13:00:00,5531,midday
2023-01-23T14:00:00,5883,midday
2023-01-23T15:00:00,6083,midday
2023-01-23T16:00:00,5712,midday
2023-01-23T17:00:00,6514,evening_rush
2023-01-23T18:00:00,6559,evening_rush
2023-01-23T19:00:00,5564,evening_rush
2023-01-23T20:00:00,4982,transition
2023-01-23T21:00:00,4533,transition
2023-01-23T22:00:00,3638,transition
2023-01-23T23:00:00,2087,transition
2023-01-24T00:00:00,1303,night
2023-01-24T01:00:00,503,night
2023-01-24T02:00:00,285,night
2023-01-24T03:00:00,185,night
2023-01-24T04:00:00,246,night
2023-01-24T05:00:00,577,night
2023-01-24T06:00:00,1772,transition
2023-01-24T07:00:00,3844,morning_rush
2023-01-24T08:00:00,5029,morning_rush
2023-01-24T09:00:00,5345,morning_rush
2023-01-24T10:00:00,5173,midday
2023-01-24T11:00:00,5241,midday
2023-01-24T12:00:00,5503,midday
2023-01-24T13:00:00,5667,midday
2023-01-24T14:00:00,6328,midday
2023-01-24T15:00:00,6744,midday
2023-01-24T16:00:00,6957,midday
2023-01-24T17:00:00,7564,evening_rush
2023-01-24T18:00:00,7956,evening_rush
2023-01-24T19:00:00,6901,evening_rush
2023-01-24T20:00:00,6356,transition
2023-01-24T21:00:00,6298,transition
2023-01-24T22:00:00,5232,transition
