timestamp,trip_count,regime
2023-04-06T22:00:00,5987,transition
2023-04-06T23:00:00,4731,transition
2023-04-07T00:00:00,3177,night
2023-04-07T01:00:00,1929,night
2023-04-07T02:00:00,1236,night
2023-04-07T03:00:00,684,night
2023-04-07T04:00:00,498,night
2023-04-07T05:00:00,574,night
2023-04-07T06:00:00,1315,transition
2023-04-07T07:00:00,1933,morning_rush
2023-04-07T08:00:00,3092,morning_rush
2023-04-07T09:00:00,4209,morning_rush
2023-04-07T10:00:00,4965,midday
2023-04-07T11:00:00,5531,midday
2023-04-07T12:00:00,5813,midday
2023-04-07T13:00:00,6289,midday
2023-04-07T14:00:00,6726,midday
2023-04-07T15:00:00,7028,midday
2023-04-07T16:00:00,6707,midday
2023-04-07T17:00:00,6983,evening_rush
2023-04-07T18:00:00,7343,evening_rush
2023-04-07T19:00:00,6419,evening_rush
2023-04-07T20:00:00,5872,transition
2023-04-07T21:00:00,5840,transition
2023-04-07T22:00:00,6192,transition
2023-04-07T23:00:00,5687,transition
2023-04-08T00:00:00,4515,weekend
2023-04-08T01:00:00,3522,weekend
2023-04-08T02:00:00,2623,weekend
2023-04-08T03:00:00,1694,weekend
2023-04-08T04:00:00,884,weekend
2023-04-08T05:00:00,403,weekend
2023-04-08T06:00:00,795,weekend
2023-04-08T07:00:00,1195,weekend
2023-04-08T08:00:00,1932,weekend
2023-04-08T09:00:00,2994,weekend
2023-04-08T10:00:00,4252,weekend
2023-04-08T11:00:00,5070,weekend
2023-04-08T12:00:00,5670,weekend
2023-04-08T13:00:00,5966,weekend
2023-04-08T14:00:00,5753,weekend
2023-04-08T15:00:00,6210,weekend
2023-04-08T16:00:00,6677,weekend
2023-04-08T17:00:00,6574,weekend
2023-04-08T18:00:00,6638,weekend
2023-04-08T19:00:00,6235,weekend
2023-04-08T20:00:00,5327,weekend
2023-04-08T21:00:00,5367,weekend
2023-04-08T22:00:00,5861,weekend
2023-04-08T23:00:00,5422,weekend
2023-04-09T00:00:00,3913,weekend
2023-04-09T01:00:00,3242,weekend
2023-04-09T02:00:00,2437,weekend
2023-04-09T03:00:00,1597,weekend
2023-04-09T04:00:00,1032,weekend
2023-04-09T05:00:00,476,weekend
2023-04-09T06:00:00,722,weekend
2023-04-09T07:00:00,1143,weekend
2023-04-09T08:00:00,1819,weekend
2023-04-09T09:00:00,3021,weekend
2023-04-09T10:00:00,4475,weekend
2023-04-09T11:00:00,5054,weekend
2023-04-09T12:00:00,5489,weekend
2023-04-09T13:00:00,5642,weekend
2023-04-09T14:00:00,5588,weekend
2023-04-09T15:00:00,5540,weekend
2023-04-09T16:00:00,5797,weekend
2023-04-09T17:00:00,5656,weekend
2023-04-09T18:00:00,5069,weekend
2023-04-09T19:00:00,4808,weekend
2023-04-09T20:00:00,5055,weekend
2023-04-09T21:00:00,4606,weekend
2023-04-09T22:00:00,3618,weekend
2023-04-09T23:00:00,2649,weekend
2023-04-10T00:00:00,1225,night
2023-04-10T01:00:00,569,night
2023-04-10T02:00:00,318,night
2023-04-10T03:00:00,212,night
2023-04-10T04:00:00,243,night
2023-04-10T05:00:00,588,night
2023-04-10T06:00:00,1491,transition
2023-04-10T07:00:00,3077,morning_rush
2023-04-10T08:00:00,4367,morning_rush
2023-04-10T09:00:00,4841,morning_rush
2023-04-10T10:00:00,4821,midday
2023-04-10T11:00:00,5002,midday
2023-04-10T12:00:00,5351,midday
2023-04-10T13:00:00,5577,midday
2023-04-10T14:00:00,5971,midday
2023-04-10T15:00:00,6083,midday
2023-04-10T16:00:00,5878,midday
2023-04-10T17:00:00,6370,evening_rush
2023-04-10T18:00:00,6483,evening_rush
2023-04-10T19:00:00,5462,evening_rush
2023-04-10T20:00:00,4948,transition
2023-04-10T21:00:00,4548,transition
2023-04-10T22:00:00,3751,transition
2023-04-10T23:00:00,2617,transition
2023-04-11T00:00:00,1327,night
2023-04-11T01:00:00,714,night
2023-04-11T02:00:00,280,night
2023-04-11T03:00:00,154,night
2023-04-11T04:00:00,200,night
2023-04-11T05:00:00,543,night
2023-04-11T06:00:00,1585,transition
2023-04-11T07:00:00,3451,morning_rush
2023-04-11T08:00:00,4714,morning_rush
2023-04-11T09:00:00,5305,morning_rush
2023-04-11T10:00:00,5221,midday
2023-04-11T11:00:00,5561,midday
2023-04-11T12:00:00,5861,midday
2023-04-11T13:00:00,6071,midday
2023-04-11T14:00:00,6650,midday
2023-04-11T15:00:00,6979,midday
2023-04-11T16:00:00,6957,midday
2023-04-11T17:00:00,7399,evening_rush
2023-04-11T18:00:00,7836,evening_rush
2023-04-11T19:00:00,6433,evening_rush
2023-04-11T20:00:00,6179,transition
2023-04-11T21:00:00,6335,transition
2023-04-11T22:00:00,5358,transition
2023-04-11T23:00:00,3794,transition
2023-04-12T00:00:00,1893,night
2023-04-12T01:00:00,894,night
2023-04-12T02:00:00,392,night
2023-04-12T03:00:00,231,night
2023-04-12T04:00:00,258,night
2023-04-12T05:00:00,563,night
2023-04-12T06:00:00,1644,transition
2023-04-12T07:00:00,3443,morning_rush
2023-04-12T08:00:00,4782,morning_rush
2023-04-12T09:00:00,5441,morning_rush
2023-04-12T10:00:00,5463,midday
2023-04-12T11:00:00,6123,midday
2023-04-12T12:00:00,6337,midday
2023-04-12T13:00:00,6490,midday
2023-04-12T14:00:00,7005,midday
2023-04-12T15:00:00,7112,midday
2023-04-12T16:00:00,7060,midday
2023-04-12T17:00:00,8038,evening_rush
2023-04-12T18:00:00,8255,evening_rush
2023-04-12T19:00:00,7150,evening_rush
2023-04-12T20:00:00,7041,transition
2023-04-12T21:00:00,7091,transition
2023-04-12T22:00:00,6299,transition
2023-04-12T23:00:00,4278,transition
2023-04-13T00:00:00,2243,night
2023-04-13T01:00:00,1210,night
2023-04-13T02:00:00,721,night
2023-04-13T03:00:00,386,night
2023-04-13T04:00:00,408,night
2023-04-13T05:00:00,619,night
2023-04-13T06:00:00,1793,transition
2023-04-13T07:00:00,3525,morning_rush
2023-04-13T08:00:00,4804,morning_rush
2023-04-13T09:00:00,5288,morning_rush
2023-04-13T10:00:00,5595,midday
2023-04-13T11:00:00,5999,midday
2023-04-13T12:00:00,6327,midday
2023-04-13T13:00:00,6735,midday
2023-04-13T14:00:00,7447,midday
2023-04-13T15:00:00,7522,midday
2023-04-13T16:00:00,7484,midday
2023-04-13T17:00:00,8245,evening_rush
2023-04-13T18:00:00,9234,evening_rush
2023-04-13T19:00:00,7973,evening_rush
2023-04-13T20:00:00,7896,transition
2023-04-13T21:00:00,7746,transition
2023-04-13T22:00:00,7258,transition
2023-04-13T23:00:00,5641,transition
2023-04-14T00:00:00,3668,night
2023-04-14T01:00:00,2164,night
2023-04-14T02:00:00,1178,night
2023-04-14T03:00:00,682,night
2023-04-14T04:00:00,555,night
2023-04-14T05:00:00,732,night
2023-04-14T06:00:00,1643,transition
2023-04-14T07:00:00,2945,morning_rush
2023-04-14T08:00:00,3988,morning_rush
2023-04-14T09:00:00,4859,morning_rush
2023-04-14T10:00:00,5345,midday
2023-04-14T11:00:00,5859,midday
2023-04-14T12:00:00,6205,midday
2023-04-14T13:00:00,6352,midday
2023-04-14T14:00:00,7390,midday
2023-04-14T15:00:00,7433,midday
2023-04-14T16:00:00,7458,midday
2023-04-14T17:00:00,8605,evening_rush
2023-04-14T18:00:00,9738,evening_rush
2023-04-14T19:00:00,8506,evening_rush
2023-04-14T20:00:00,7117,transition
2023-04-14T21:00:00,6938,transition
2023-04-14T22:00:00,7459,transition
2023-04-14T23:00:00,7166,transition
2023-04-15T00:00:00,6226,weekend
2023-04-15T01:00:00,5025,weekend
2023-04-15T02:00:00,3700,weekend
2023-04-15T03:00:00,2116,weekend
2023-04-15T04:00:00,1168,weekend
2023-04-15T05:00:00,577,weekend
2023-04-15T06:00:00,1010,weekend
2023-04-15T07:00:00,1569,weekend
2023-04-15T08:00:00,2444,weekend
2023-04-15T09:00:00,3770,weekend
2023-04-15T10:00:00,4923,weekend
2023-04-15T11:00:00,5887,weekend
2023-04-15T12:00:00,6419,weekend
2023-04-15T13:00:00,6744,weekend
2023-04-15T14:00:00,6429,weekend
2023-04-15T15:00:00,6285,weekend
2023-04-15T16:00:00,6581,weekend
2023-04-15T17:00:00,7449,weekend
2023-04-15T18:00:00,8069,weekend
2023-04-15T19:00:00,7122,weekend
2023-04-15T20:00:00,5869,weekend
2023-04-15T21:00:00,5998,weekend
2023-04-15T22:00:00,6800,weekend
2023-04-15T23:00:00,6756,weekend
2023-04-16T00:00:00,5990,weekend
2023-04-16T01:00:00,4906,weekend
2023-04-16T02:00:00,3519,weekend
2023-04-16T03:00:00,2229,weekend
2023-04-16T04:00:00,1160,weekend
2023-04-16T05:00:00,540,weekend
2023-04-16T06:00:00,840,weekend
2023-04-16T07:00:00,1251,weekend
2023-04-16T08:00:00,2025,weekend
2023-04-16T09:00:00,3052,weekend
2023-04-16T10:00:00,4446,weekend
2023-04-16T11:00:00,5171,weekend
2023-04-16T12:00:00,5973,weekend
2023-04-16T13:00:00,6270,weekend
2023-04-16T14:00:00,6392,weekend
2023-04-16T15:00:00,6117,weekend
2023-04-16T16:00:00,6124,weekend
2023-04-16T17:00:00,6117,weekend
2023-04-16T18:00:00,5720,weekend
2023-04-16T19:00:00,4986,weekend
2023-04-16T20:00:00,5047,weekend
2023-04-16T21:00:00,4476,weekend
2023-04-16T22:00:00,3626,weekend
2023-04-16T23:00:00,2551,weekend
2023-04-17T00:00:00,1591,night
2023-04-17T01:00:00,858,night
2023-04-17T02:00:00,357,night
2023-04-17T03:00:00,291,night
2023-04-17T04:00:00,332,night
2023-04-17T05:00:00,669,night
2023-04-17T06:00:00,1818,transition
2023-04-17T07:00:00,3772,morning_rush
2023-04-17T08:00:00,5108,morning_rush
2023-04-17T09:00:00,5016,morning_rush
2023-04-17T10:00:00,5054,midday
2023-04-17T11:00:00,5244,midday
2023-04-17T12:00:00,5699,midday
2023-04-17T13:00:00,5801,midday
2023-04-17T14:00:00,6027,midday
2023-04-17T15:00:00,6323,midday
2023-04-17T16:00:00,6067,midday
2023-04-17T17:00:00,6873,evening_rush
2023-04-17T18:00:00,7211,evening_rush
2023-04-17T19:00:00,5696,evening_rush
2023-04-17T20:00:00,5693,transition
2023-04-17T21:00:00,5264,transition
2023-04-17T22:00:00,4314,transition
2023-04-17T23:00:00,2767,transition
2023-04-18T00:00:00,1503,night
2023-04-18T01:00:00,648,night
2023-04-18T02:00:00,317,night
2023-04-18T03:00:00,183,night
2023-04-18T04:00:00,234,night
2023-04-18T05:00:00,642,night
2023-04-18T06:00:00,1799,transition
2023-04-18T07:00:00,3926,morning_rush
2023-04-18T08:00:00,5420,morning_rush
2023-04-18T09:00:00,5982,morning_rush
2023-04-18T10:00:00,5839,midday
2023-04-18T11:00:00,6192,midday
2023-04-18T12:00:00,6293,midday
2023-04-18T13:00:00,6486,midday
2023-04-18T14:00:00,6801,midday
2023-04-18T15:00:00,6972,midday
2023-04-18T16:00:00,7032,midday
2023-04-18T17:00:00,7855,evening_rush
2023-04-18T18:00:00,8480,evening_rush
2023-04-18T19:00:00,7458,evening_rush
2023-04-18T20:00:00,7298,transition
2023-04-18T21:00:00,7269,transition
2023-04-18T22:00:00,6520,transition
2023-04-18T23:00:00,3866,transition
2023-04-19T00:00:00,1784,night
2023-04-19T01:00:00,789,night
2023-04-19T02:00:00,328,night
2023-04-19T03:00:00,207,night
2023-04-19T04:00:00,249,night
2023-04-19T05:00:00,675,night
2023-04-19T06:00:00,1883,transition
2023-04-19T07:00:00,4157,morning_rush
2023-04-19T08:00:00,5701,morning_rush
2023-04-19T09:00:00,5925,morning_rush
2023-04-19T10:00:00,6053,midday
2023-04-19T11:00:00,6237,midday
2023-04-19T12:00:00,6562,midday
2023-04-19T13:00:00,6427,midday
2023-04-19T14:00:00,7043,midday
2023-04-19T15:00:00,7043,midday
2023-04-19T16:00:00,7175,midday
2023-04-19T17:00:00,7840,evening_rush
2023-04-19T18:00:00,8315,evening_rush
2023-04-19T19:00:00,7333,evening_rush
2023-04-19T20:00:00,7337,transition
2023-04-19T21:00:00,7597,transition
2023-04-19T22:00:00,6630,transition
2023-04-19T23:00:00,4401,transition
2023-04-20T00:00:00,2414,night
2023-04-20T01:00:00,1121,night
2023-04-20T02:00:00,532,night
2023-04-20T03:00:00,314,night
2023-04-20T04:00:00,379,night
2023-04-20T05:00:00,762,night
2023-04-20T06:00:00,1976,transition
2023-04-20T07:00:00,4092,morning_rush
2023-04-20T08:00:00,5638,morning_rush
2023-04-20T09:00:00,5761,morning_rush
2023-04-20T10:00:00,5526,midday
2023-04-20T11:00:00,6011,midday
2023-04-20T12:00:00,6603,midday
2023-04-20T13:00:00,6604,midday
2023-04-20T14:00:00,7381,midday
2023-04-20T15:00:00,7357,midday
2023-04-20T16:00:00,7676,midday
2023-04-20T17:00:00,8679,evening_rush
2023-04-20T18:00:00,9476,evening_rush
2023-04-20T19:00:00,8293,evening_rush
2023-04-20T20:00:00,8059,transition
2023-04-20T21:00:00,7898,transition
2023-04-20T22:00:00,7269,transition
2023-04-20T23:00:00,5927,transition
2023-04-21T00:00:00,3666,night
2023-04-21T01:00:00,2160,night
2023-04-21T02:00:00,1053,night
2023-04-21T03:00:00,633,night
2023-04-21T04:00:00,592,night
2023-04-21T05:00:00,773,night
2023-04-21T06:00:00,1716,transition
2023-04-21T07:00:00,3141,morning_rush
2023-04-21T08:00:00,4068,morning_rush
2023-04-21T09:00:00,4571,morning_rush
2023-04-21T10:00:00,5025,midday
2023-04-21T11:00:00,5337,midday
2023-04-21T12:00:00,5907,midday
2023-04-21T13:00:00,6192,midday
2023-04-21T14:00:00,6768,midday
2023-04-21T15:00:00,6878,midday
2023-04-21T16:00:00,6925,midday
2023-04-21T17:00:00,8155,evening_rush
2023-04-21T18:00:00,8787,evening_rush
2023-04-21T19:00:00,8354,evening_rush
2023-04-21T20:00:00,6765,transition
2023-04-21T21:00:00,6445,transition
2023-04-21T22:00:00,6724,transition
2023-04-21T23:00:00,6277,transition
2023-04-22T00:00:00,5187,weekend
2023-04-22T01:00:00,3944,weekend
2023-04-22T02:00:00,3077,weekend
2023-04-22T03:00:00,1995,weekend
2023-04-22T04:00:00,1083,weekend
2023-04-22T05:00:00,497,weekend
2023-04-22T06:00:00,934,weekend
2023-04-22T07:00:00,1415,weekend
2023-04-22T08:00:00,2398,weekend
2023-04-22T09:00:00,3665,weekend
2023-04-22T10:00:00,4708,weekend
2023-04-22T11:00:00,5690,weekend
2023-04-22T12:00:00,6454,weekend
2023-04-22T13:00:00,6606,weekend
2023-04-22T14:00:00,6225,weekend
2023-04-22T15:00:00,6551,weekend
2023-04-22T16:00:00,7318,weekend
2023-04-22T17:00:00,8663,weekend
2023-04-22T18:00:00,8198,weekend
2023-04-22T19:00:00,7340,weekend
2023-04-22T20:00:00,5872,weekend
2023-04-22T21:00:00,6697,weekend
2023-04-22T22:00:00,7108,weekend
2023-04-22T23:00:00,6375,weekend
2023-04-23T00:00:00,5305,weekend
2023-04-23T01:00:00,4234,weekend
2023-04-23T02:00:00,2904,weekend
2023-04-23T03:00:00,1764,weekend
2023-04-23T04:00:00,997,weekend
2023-04-23T05:00:00,512,weekend
2023-04-23T06:00:00,1007,weekend
2023-04-23T07:00:00,1481,weekend
2023-04-23T08:00:00,2262,weekend
2023-04-23T09:00:00,3561,weekend
2023-04-23T10:00:00,4484,weekend
2023-04-23T11:00:00,5398,weekend
2023-04-23T12:00:00,6278,weekend
2023-04-23T13:00:00,6357,weekend
2023-04-23T14:00:00,6295,weekend
2023-04-23T15:00:00,5835,weekend
2023-04-23T16:00:00,6212,weekend
2023-04-23T17:00:00,6333,weekend
2023-04-23T18:00:00,6152,weekend
2023-04-23T19:00:00,5255,weekend
2023-04-23T20:00:00,4808,weekend
2023-04-23T21:00:00,4301,weekend
2023-04-23T22:00:00,3658,weekend
2023-04-23T23:00:00,2667,weekend
2023-04-24T00:00:00,1401,night
2023-04-24T01:00:00,640,night
2023-04-24T02:00:00,318,night
2023-04-24T03:00:00,251,night
2023-04-24T04:00:00,301,night
2023-04-24T05:00:00,693,night
2023-04-24T06:00:00,1839,transition
2023-04-24T07:00:00,3808,morning_rush
2023-04-24T08:00:00,4800,morning_rush
2023-04-24T09:00:00,4997,morning_rush
2023-04-24T10:00:00,4928,midday
2023-04-24T11:00:00,5096,midday
2023-04-24T12:00:00,5508,midday
2023-04-24T13:00:00,5582,midday
2023-04-24T14:00:00,6328,midday
2023-04-24T15:00:00,6667,midday
2023-04-24T16:00:00,6551,midday
2023-04-24T17:00:00,7473,evening_rush
2023-04-24T18:00:00,7611,evening_rush
2023-04-24T19:00:00,6009,evening_rush
2023-04-24T20:00:00,5629,transition
2023-04-24T21:00:00,5826,transition
2023-04-24T22:00:00,4735,transition
2023-04-24T23:00:00,2937,transition
2023-04-25T00:00:00,1360,night
2023-04-25T01:00:00,643,night
2023-04-25T02:00:00,242,night
2023-04-25T03:00:00,181,night
2023-04-25T04:00:00,219,night
2023-04-25T05:00:00,697,night
2023-04-25T06:00:00,1857,transition
2023-04-25T07:00:00,3963,morning_rush
2023-04-25T08:00:00,5467,morning_rush
2023-04-25T09:00:00,5590,morning_rush
2023-04-25T10:00:00,5591,midday
2023-04-25T11:00:00,5657,midday
2023-04-25T12:00:00,6164,midday
2023-04-25T13:00:00,6492,midday
2023-04-25T14:00:00,7117,midday
2023-04-25T15:00:00,6914,midday
2023-04-25T16:00:00,7022,midday
2023-04-25T17:00:00,7855,evening_rush
2023-04-25T18:00:00,8414,evening_rush
2023-04-25T19:00:00,7127,evening_rush
2023-04-25T20:00:00,6686,transition
2023-04-25T21:00:00,7041,transition
2023-04-25T22:00:00,6378,transition
2023-04-25T23:00:00,4196,transition
2023-04-26T00:00:00,1919,night
2023-04-26T01:00:00,809,night
2023-04-26T02:00:00,397,night
2023-04-26T03:00:00,252,night
2023-04-26T04:00:00,285,night
2023-04-26T05:00:00,666,night
2023-04-26T06:00:00,1928,transition
2023-04-26T07:00:00,4216,morning_rush
2023-04-26T08:00:00,5604,morning_rush
2023-04-26T09:00:00,5718,morning_rush
2023-04-26T10:00:00,5701,midday
2023-04-26T11:00:00,6079,midday
2023-04-26T12:00:00,6492,midday
2023-04-26T13:00:00,6425,midday
2023-04-26T14:00:00,7175,midday
2023-04-26T15:00:00,7214,midday
2023-04-26T16:00:00,7322,midday
2023-04-26T17:00:00,8098,evening_rush
2023-04-26T18:00:00,8995,evening_rush
2023-04-26T19:00:00,8106,evening_rush
2023-04-26T20:00:00,7548,transition
2023-04-26T21:00:00,7713,transition
2023-04-26T22:00:00,6915,transition
2023-04-26T23:00:00,4559,transition
2023-04-27T00:00:00,2538,night
2023-04-27T01:00:00,1172,night
2023-04-27T02:00:00,599,night
2023-04-27T03:00:00,361,night
2023-04-27T04:00:00,331,night
2023-04-27T05:00:00,730,night
2023-04-27T06:00:00,1921,transition
2023-04-27T07:00:00,4413,morning_rush
2023-04-27T08:00:00,5874,morning_rush
2023-04-27T09:00:00,5866,morning_rush
2023-04-27T10:00:00,5711,midday
2023-04-27T11:00:00,6001,midday
2023-04-27T12:00:00,6380,midday
2023-04-27T13:00:00,6703,midday
2023-04-27T14:00:00,7103,midday
2023-04-27T15:00:00,7216,midday
2023-04-27T16:00:00,7427,midday
2023-04-27T17:00:00,8329,evening_rush
2023-04-27T18:00:00,8864,evening_rush
2023-04-27T19:00:00,8167,evening_rush
2023-04-27T20:00:00,7639,transition
2023-04-27T21:00:00,7797,transition
2023-04-27T22:00:00,7330,transition
2023-04-27T23:00:00,5891,transition
2023-04-28T00:00:00,3539,night
2023-04-28T01:00:00,1864,night
2023-04-28T02:00:00,1078,night
2023-04-28T03:00:00,651,night
2023-04-28T04:00:00,469,night
2023-04-28T05:00:00,749,night
2023-04-28T06:00:00,1729,transition
2023-04-28T07:00:00,3416,morning_rush
2023-04-28T08:00:00,4677,morning_rush
2023-04-28T09:00:00,5029,morning_rush
2023-04-28T10:00:00,5249,midday
2023-04-28T11:00:00,5614,midday
2023-04-28T12:00:00,6052,midday
2023-04-28T13:00:00,6303,midday
2023-04-28T14:00:00,7212,midday
2023-04-28T15:00:00,7498,midday
2023-04-28T16:00:00,7037,midday
2023-04-28T17:00:00,8202,evening_rush
2023-04-28T18:00:00,8694,evening_rush
2023-04-28T19:00:00,9237,evening_rush
2023-04-28T20:00:00,7573,transition
2023-04-28T21:00:00,7149,transition
2023-04-28T22:00:00,7725,transition
2023-04-28T23:00:00,6435,transition
2023-04-29T00:00:00,5176,weekend
2023-04-29T01:00:00,3936,weekend
2023-04-29T02:00:00,2938,weekend
2023-04-29T03:00:00,1781,weekend
2023-04-29T04:00:00,873,weekend
2023-04-29T05:00:00,448,weekend
2023-04-29T06:00:00,858,weekend
2023-04-29T07:00:00,1364,weekend
2023-04-29T08:00:00,2440,weekend
2023-04-29T09:00:00,3986,weekend
2023-04-29T10:00:00,4963,weekend
2023-04-29T11:00:00,6143,weekend
2023-04-29T12:00:00,6840,weekend
2023-04-29T13:00:00,6268,weekend
2023-04-29T14:00:00,6156,weekend
2023-04-29T15:00:00,6629,weekend
2023-04-29T16:00:00,6899,weekend
2023-04-29T17:00:00,7042,weekend
2023-04-29T18:00:00,7023,weekend
2023-04-29T19:00:00,6522,weekend
2023-04-29T20:00:00,5060,weekend
2023-04-29T21:00:00,5287,weekend
2023-04-29T22:00:00,5777,weekend
2023-04-29T23:00:00,6121,weekend
2023-04-30T00:00:00,5381,weekend
2023-04-30T01:00:00,4262,weekend
2023-04-30T02:00:00,3184,weekend
2023-04-30T03:00:00,2135,weekend
2023-04-30T04:00:00,1118,weekend
2023-04-30T05:00:00,457,weekend
2023-04-30T06:00:00,864,weekend
2023-04-30T07:00:00,1495,weekend
2023-04-30T08:00:00,1917,weekend
2023-04-30T09:00:00,3065,weekend
2023-04-30T10:00:00,4302,weekend
2023-04-30T11:00:00,6430,weekend
2023-04-30T12:00:00,6408,weekend
2023-04-30T13:00:00,5765,weekend
2023-04-30T14:00:00,6052,weekend
2023-04-30T15:00:00,6043,weekend
2023-04-30T16:00:00,6318,weekend
2023-04-30T17:00:00,6156,weekend
2023-04-30T18:00:00,5338,weekend
2023-04-30T19:00:00,4187,weekend
2023-04-30T20:00:00,3823,weekend
2023-04-30T21:00:00,3763,weekend
2023-04-30T22:00:00,3351,weekend
2023-04-30T23:00:00,2380,weekend
